gid,ra,dec,x_pos,y_pos
37249,53.136461,-27.737699,2686.5662434288033,1118.1331654464466
37256,53.152964,-27.735119,1810.1316234791511,1272.7770221089504
37259,53.138973,-27.73759,2553.1649077095653,1124.6569556210034
37270,53.141657,-27.736691,2410.621879108722,1178.5766861735992
37274,53.153526,-27.737446,1780.320723447955,1133.1494448111207
37282,53.140902,-27.736116,2450.711642635145,1213.082764334713
37298,53.153386,-27.737237,1787.752353917339,1145.691315232034
37314,53.152056,-27.736952,1858.378611049572,1162.808532005094
37364,53.143469,-27.73717,2314.399057645108,1149.821164137531
37387,53.146251,-27.736279,2166.649204125498,1203.2546991600248
37394,53.161365,-27.737022,1364.0193560542166,1158.4721556102086
37401,53.145913,-27.736685,2184.603619129327,1178.898069709192
37409,53.144339,-27.735562,2268.180277209639,1246.293348806721
37426,53.16883,-27.73646,967.5731684748398,1192.055837348078
37464,53.182014,-27.735741,267.403949270818,1234.8963533602328
37466,53.151376,-27.73539,1894.4686153478515,1256.5371519681048
37532,53.170139,-27.735959,898.0459349898601,1222.0894917829955
37547,53.138914,-27.736142,2556.2866901572406,1211.53747550958
37586,53.180979,-27.731911,322.26000598393057,1464.7229577858052
37608,53.170893,-27.73565,857.9966268922954,1240.6139832957288
37613,53.155846,-27.735275,1657.0810619637878,1263.3776577489352
37622,53.162449,-27.735766,1306.4284988064528,1233.8139492334212
37624,53.133088,-27.735428,2865.6788942744415,1254.4108292912624
37720,53.139106,-27.730305,2546.0436971219633,1561.7566182082828
37730,53.136858,-27.735005,2665.4648816498675,1279.7709865952365
37739,53.1431,-27.730582,2333.92951787756,1545.1049787530847
37745,53.182838,-27.734909,223.61995722594656,1284.7952217726906
37789,53.180772,-27.734492,333.3265433203951,1309.8678896242454
37791,53.139428,-27.734708,2528.9785013326846,1297.5739468657466
37801,53.135509,-27.734718,2737.1038950010434,1296.9988256373817
37820,53.158429,-27.734606,1519.8953699938784,1303.4794007888468
37825,53.162177,-27.734254,1320.8442772672852,1324.538720821878
37827,53.181285,-27.734168,306.07344744918646,1329.295025280151
37828,53.158121,-27.734502,1536.2504692555312,1309.7241292701292
37845,53.150324,-27.734426,1950.3235825307484,1314.389982060473
37858,53.158643,-27.734244,1508.5241667464243,1325.1961286002715
37872,53.144058,-27.734602,2283.0931641482994,1303.8960252469315
37880,53.13214,-27.734015,2916.0172727901836,1339.1949741404096
37889,53.180081,-27.734273,370.0172670267593,1323.025101719586
37897,53.168822,-27.733249,967.9257526559841,1384.7162826098956
