gid,ra,dec,x_pos,y_pos
49247,53.259249,-27.676506,1192.817866573343,2050.8871512016394
49257,53.260702,-27.675664,1115.555421814156,2101.3215935895623
49263,53.265563,-27.678014,857.42624094243,1960.0267296611837
49330,53.256742,-27.677055,1326.0641790391965,2018.0929917134144
49340,53.263874,-27.674661,946.9395311955577,2161.311342204046
49346,53.257641,-27.676956,1278.2891990618673,2023.9809672065476
49377,53.246581,-27.676356,1865.9275077862276,2060.59748233915
49402,53.247307,-27.675599,1827.305138155073,2105.978926430331
49426,53.242809,-27.676832,2066.3821842179696,2032.2354425834947
49466,53.239845,-27.676326,2223.8458769241643,2062.7470182937523
49493,53.248976,-27.674635,1738.562069440547,2163.7291475099937
49501,53.242395,-27.674089,2088.2198320670386,2196.837828851467
49504,53.247152,-27.675154,1835.5141430649019,2132.6874044309534
49554,53.241987,-27.675566,2109.9855556900184,2108.238269765645
49597,53.244899,-27.674985,1955.2194653984925,2142.9470998980487
49609,53.24221,-27.674397,2098.0680593395673,2178.367239817386
49612,53.241511,-27.673216,2135.141860793092,2249.2635455063046
49662,53.252531,-27.67416,1549.6325320139194,2192.033326842744
49669,53.240862,-27.673891,2169.6666747889403,2208.7963983993595
49691,53.257185,-27.67384,1302.3142032193737,2210.96863043996
49693,53.25406,-27.673453,1468.3414672831432,2234.3676297222282
49702,53.266992,-27.671204,781.0169799981122,2368.5411508768902
49718,53.259361,-27.673204,1186.6463553985286,2249.0018664173676
49720,53.250891,-27.673406,1636.7291964159467,2237.3647161479985
49728,53.241845,-27.672591,2117.357764947692,2286.746674683951
49742,53.256196,-27.671573,1354.7185943508339,2347.0465949782247
49780,53.263271,-27.672968,978.864503565932,2262.9286041861797
49836,53.252263,-27.669991,1563.6093640733652,2442.1899529325947
49837,53.265646,-27.670891,852.5188635940112,2387.404512187537
49838,53.2552,-27.671628,1407.6473772394102,2343.8036041777395
49872,53.262881,-27.670832,999.4417664832954,2391.1130600431516
49874,53.251529,-27.672001,1602.7394919292074,2321.62996952496
49888,53.264968,-27.670894,888.5467292995882,2387.266138851197
49891,53.257092,-27.671062,1307.0736113378525,2377.655133271188
49896,53.266466,-27.671223,808.9688961469201,2367.433760656955
49904,53.243058,-27.671415,2052.8331794215546,2357.2445914760483
49941,53.262821,-27.670163,1002.5842815746046,2431.256961909685
49955,53.259688,-27.670667,1169.1008553081647,2401.203640641861
50110,53.253912,-27.666546,1475.763188291633,2648.798832349721
50214,53.248621,-27.667434,1756.9826837426053,2595.8112916930786
50249,53.248441,-27.667447,1766.54864179394,2595.041036566503
50292,53.247988,-27.666846,1790.5841905128127,2631.125763670623
50389,53.246812,-27.667644,1853.1252629268183,2583.3085606493096
