#OK
#SQL= SELECT     
#	     c.galaxyID, c.z_geo, c.z_app, g.redshift,     
#	     c.ra, c.dec, g.stellarmass, g.sfr,     
#	     g.massWeightedAge, g.rbandweightedage,g.metalsStellarMass    
#	FROM    
#	     Henriques2014a.cones.MRscPlanck1_BC03_001 c,        
#	     Henriques2014a..MRscPlanck1 g    
#	WHERE    
#	     g.galaxyId = c.galaxyId and     
#	     g.stellarmass > 5 and      
#	     g.redshift between 0.1 and 1.8 and    
#	     g.sfr / g.stellarmass < 1    
#	/* stellar mass > 5e10 and sSFR < 1e-10 */
#	ORDER by g.redshift
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2018-01-09 01:05:09.914 CET
#QUERYTIME 70831 millisec
#COLUMN 1 name=galaxyID JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=z_geo JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=z_app JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=redshift JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=ra JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=dec JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=stellarmass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=sfr JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=massWeightedAge JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=rbandweightedage JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=metalsStellarMass JDBC_TYPE=7 JDBC_TYPENAME=real
galaxyID,z_geo,z_app,redshift,ra,dec,stellarmass,sfr,massWeightedAge,rbandweightedage,metalsStellarMass
206000135000020,0.6332723,0.63557065,0.63947594,0.36019173,-0.2561495,10.478478,0.0,4.8555303,4.714088,0.20907004
206000155000020,0.616695,0.6189958,0.63947594,0.321127,0.42265615,7.7439117,0.9218011,3.8235557,3.2639298,0.13967732
206000105000642,0.64427066,0.6438773,0.63947594,0.36424014,0.30833003,9.805369,0.013059872,5.386205,5.2799597,0.19232011
206000105003053,0.64454764,0.6438718,0.63947594,0.36824402,0.24277073,10.272868,0.03716235,4.4700723,4.1101637,0.18159118
205000135001409,0.6611336,0.6613685,0.63947594,359.5477,0.7436031,5.3970895,3.55909,3.1391966,2.3714705,0.06960497
181000089004195,0.6342114,0.63501203,0.63947594,0.3515223,-0.83865917,6.8738475,5.937665,3.6535797,2.6706262,0.10135394
181000092000020,0.61270124,0.613149,0.63947594,0.55682504,-0.6962352,6.372312,0.0,5.2668734,5.1109576,0.08797114
181000104002493,0.61327344,0.61538917,0.63947594,0.1628723,-0.19751962,5.046191,0.014145217,4.235492,4.013805,0.074031405
206000236000020,0.6248293,0.6247592,0.63947594,0.79620427,-0.03847989,5.8588867,0.5984814,3.89443,3.3894212,0.0830019
205000247000020,0.6578345,0.65813273,0.63947594,0.21082701,-0.45614997,5.012919,0.02736613,4.353991,4.095808,0.06715012
330000131000020,0.6098351,0.6120661,0.63947594,0.76473343,-0.25163662,5.8428955,3.9683282,3.9383345,3.0049706,0.083383515
206000120001429,0.642344,0.6412245,0.63947594,0.62096226,0.47176784,9.208866,1.8734141E-5,4.9565406,4.7897387,0.1790758
206000122000020,0.63761103,0.64065546,0.63947594,0.112870015,0.7512765,7.9092727,0.0,5.393433,5.2734118,0.13797854
205000368000020,0.6620483,0.66082394,0.63947594,359.287,0.47023502,6.0565057,6.013428,4.0366206,2.8723898,0.10182299
205000110004363,0.66260844,0.6641851,0.63947594,359.66708,0.19867574,8.305911,0.21625145,4.187322,3.717519,0.11291753
205000152000020,0.6541843,0.65533364,0.63947594,359.46725,0.34387252,7.180782,0.0,5.0583277,4.95481,0.11291391
206000102007927,0.63741344,0.637323,0.63947594,0.85547614,0.017110111,12.7414055,0.066446945,4.9869437,4.8380466,0.2582841
206000115001351,0.6380019,0.63880926,0.63947594,0.88370764,0.2568592,5.4114046,0.18812212,4.642542,4.3084216,0.08043279
206000115001916,0.6379585,0.6384613,0.63947594,0.87935287,0.2841977,5.3923116,3.6445284,3.9681466,3.014025,0.08659093
205000126000020,0.66450757,0.66206735,0.63947594,359.45978,0.59315205,11.857407,4.2852726,3.422594,2.9069743,0.20758894
210000110000165,0.6411647,0.6440254,0.63947594,359.31485,-0.32429156,6.7226305,0.19970639,4.041075,3.4764798,0.15909514
242009397000021,0.67527616,0.67648304,0.7090891,0.43078354,-0.35742304,9.959419,0.3917425,3.8996205,3.6219733,0.16500674
241008915000021,0.71571296,0.71786267,0.7090891,359.48633,-0.3614121,7.7608204,5.7457824,3.8306077,2.788792,0.14216213
240011814000021,0.7267643,0.7267054,0.7090891,359.04132,0.044670817,17.812698,0.68675023,4.818024,4.6775284,0.42030758
240002799000069,0.7174712,0.7156605,0.7090891,359.7247,0.6697016,6.6626997,0.0,4.4480963,4.2908916,0.10056219
242009399000021,0.68787646,0.68763864,0.7090891,359.91278,-0.40599167,5.9445624,0.0,4.506837,4.3262906,0.077641726
240011848000021,0.7196725,0.71827096,0.7090891,359.493,0.52618444,10.30512,0.0,4.4026537,4.2400618,0.19357508
247000190000021,0.73127735,0.7299859,0.7090891,0.4856512,0.8661009,6.6342444,0.0,4.579912,4.158454,0.09249957
240011815000021,0.72020644,0.7202923,0.7090891,359.3023,0.17271623,5.1947017,0.21134874,4.2914863,4.136663,0.08376322
240000037005203,0.7164916,0.71565646,0.7090891,359.72482,0.83736014,5.335685,0.0,4.2498765,4.0541635,0.07447779
242009377002790,0.69532067,0.6973242,0.7090891,0.39424405,-0.4406023,6.4456863,2.5275602,4.2359843,3.8793967,0.10408612
243000138000021,0.67967355,0.6791802,0.7090891,359.76584,0.76718247,7.6650276,0.034786563,4.4781713,4.4153275,0.14262848
240011807002292,0.71440524,0.7108444,0.7090891,359.79413,0.74385816,6.443031,0.0,5.0042243,4.822418,0.1126093
240011808012468,0.72102547,0.7220215,0.7090891,359.37967,-0.31289864,5.401287,1.5447218,3.6499155,2.9320831,0.08551932
240011818000021,0.71329176,0.71402174,0.7090891,359.72867,0.06193155,9.065871,1.8731043,3.7583528,3.3509445,0.16821873
240011872000021,0.7122528,0.71208155,0.7090891,359.7873,0.6233489,5.5661535,4.3860407,3.4646087,2.6418772,0.088730656
242000082000021,0.6961949,0.6979863,0.7090891,359.98688,0.005737684,5.213065,0.0,4.624823,4.4002066,0.068799265
242000107000021,0.69026005,0.69058937,0.7090891,0.13637145,-0.7907179,5.625894,0.053026,3.6952333,3.2008235,0.07676061
241008843005255,0.7242255,0.72244745,0.7090891,0.050256483,-0.7629476,8.185183,7.6691754E-4,4.8332453,4.7477193,0.12847185
241008848000021,0.71498305,0.71558654,0.7090891,0.18682437,-0.49801335,10.159821,0.84682524,4.938881,4.788793,0.23203045
246002466000021,0.71473175,0.7147257,0.7090891,0.46524975,-0.35960254,11.381747,0.0,4.4677887,4.366086,0.23361708
247000142001321,0.71858954,0.7192946,0.7090891,0.9198163,-0.07008131,6.3374424,5.3291802,3.603193,2.7018,0.08335417
271000140001913,0.74543214,0.7458264,0.7090891,359.33914,-0.062287193,6.578085,0.4233534,4.093738,3.735355,0.09727066
242009392000021,0.6800251,0.68077695,0.7090891,0.8594375,0.27699378,7.9272513,7.1045694,3.2962234,2.474116,0.12620515
241008845011017,0.7041256,0.70827776,0.7090891,0.39052483,-0.48403656,5.8478575,3.3083582,4.101297,3.7750645,0.08946788
243010943000021,0.7068993,0.70807606,0.7090891,359.85275,0.62839454,11.014871,0.0,4.865145,4.7930236,0.20584263
241008877000021,0.72705334,0.72534424,0.7090891,359.81827,-0.35189298,6.002031,0.0,4.9786677,4.905082,0.09296797
242009377015397,0.69432974,0.69528425,0.7090891,0.43999365,-0.4140901,5.5065165,2.9837964,3.065351,2.4401693,0.09368571
242009378006099,0.6800811,0.6799733,0.7090891,359.70575,-0.6590985,8.671277,0.0040731602,5.185348,5.037858,0.15618786
240011813000021,0.72843045,0.7268161,0.7090891,0.16653547,-0.14410625,9.373953,0.0,5.687306,5.8056297,0.18447
243010976000300,0.690599,0.69296604,0.7090891,0.45358565,0.70987517,5.638378,0.15042208,3.9077327,3.4091,0.09358338
240011818001414,0.71348745,0.71656394,0.7090891,359.72668,0.056762032,7.2290697,2.1296843E-5,4.303462,4.169612,0.105151504
246002484000021,0.7374471,0.73680687,0.7090891,0.21556383,-0.55260575,6.013684,1.881411,3.9007907,3.1224234,0.10327226
247000195000021,0.7111368,0.7134573,0.7090891,0.93599343,-0.03342212,5.820336,0.16518448,4.6955214,4.550849,0.08768781
242009391000500,0.6809148,0.68144375,0.7090891,359.99878,-0.9391056,6.0558705,5.1839166,3.4130921,2.5173423,0.097264506
242009421000021,0.68659055,0.6856115,0.7090891,359.0698,-0.16466193,7.04622,0.0,4.8424234,4.740127,0.105001
242009464000021,0.678984,0.677504,0.7090891,359.52246,-0.77851063,5.8496847,0.31104127,3.8661582,3.4732437,0.07820718
243010928004219,0.70289487,0.69993687,0.7090891,0.357629,0.7955253,5.1798635,5.26146E-4,5.484626,5.517404,0.117752776
241008857000021,0.7125092,0.7156027,0.7090891,359.5462,-0.33618256,5.812456,0.62765974,4.4963284,4.3062325,0.08116396
243010928039210,0.70313245,0.70003617,0.7090891,0.35444966,0.8236497,5.0163856,1.055217E-6,4.366681,4.2563953,0.075096875
242009378027094,0.6775779,0.6785158,0.7090891,359.70642,-0.6980038,6.10876,5.5982933,3.4828537,2.5672839,0.091434665
240011810001656,0.71778333,0.7164471,0.7090891,359.48645,0.7151171,9.494888,0.0,4.72686,4.541573,0.16755976
247000215000021,0.72790587,0.72708464,0.7090891,0.7241971,-0.12160032,8.254314,0.09202166,4.6174088,4.4113083,0.12964113
246002467005565,0.73111117,0.73141134,0.7090891,0.4783005,-0.5586442,5.3401175,0.05175792,3.8011906,3.5029924,0.07005342
243010971000021,0.7063689,0.70584226,0.7090891,359.89178,0.8351422,5.393032,0.03897282,4.640292,4.4380355,0.07858365
247000183000021,0.7133606,0.71422046,0.7090891,0.808313,0.2341486,5.1914206,0.0,4.8714724,4.822202,0.074796125
243010928044562,0.70204806,0.7031853,0.7090891,0.39611056,0.88667417,7.00597,4.192936,3.528218,2.7192504,0.13430324
241008845009356,0.7050029,0.7075649,0.7090891,0.38990736,-0.48786104,11.290117,0.0,4.7687964,4.3374863,0.22440094
242009377000021,0.6961722,0.6967576,0.7090891,0.39447397,-0.38100865,16.005299,1.4501071,4.3342276,4.181982,0.405554
240011807002040,0.7143335,0.7199797,0.7090891,359.80084,0.7546124,9.624592,0.06616924,4.173332,3.8784726,0.17570928
243000139000021,0.6843543,0.68418586,0.7090891,359.61517,0.5211506,16.747366,0.0,5.1720185,5.0685577,0.39588526
243000139003187,0.6835686,0.6861431,0.7090891,359.591,0.6039728,5.6491857,0.6191933,3.7720358,3.2257915,0.08050172
243010936000780,0.7057946,0.70661974,0.7090891,0.080122285,0.46102753,6.9420366,4.517381,4.2323794,3.206516,0.12500632
247000172002397,0.71619296,0.7149668,0.7090891,0.9035622,0.27054316,7.8387504,0.02403206,4.064524,3.7240188,0.12555934
240011829000951,0.710304,0.7123158,0.7090891,359.79636,0.83680713,5.088586,2.2521522,3.5497983,2.874946,0.06160346
240011834000021,0.72699785,0.7255822,0.7090891,359.3747,-0.010668847,6.8972354,0.0,4.0856643,3.9015996,0.113109395
243010929014045,0.7031578,0.706741,0.7090891,0.27793607,0.1643473,8.82393,1.7957543,3.8193114,3.1552672,0.17068744
240011823000955,0.7094336,0.71179825,0.7090891,359.87888,0.38016608,7.9463024,0.0065994714,4.40318,4.323714,0.13522774
240011884000021,0.71196896,0.7118611,0.7090891,359.792,0.55081064,6.4982486,0.11412849,4.8998547,4.6696715,0.09967373
242000074001611,0.68976325,0.6913924,0.7090891,0.117358476,-0.31684276,10.513027,0.29076883,4.8136997,4.5910697,0.20053135
246002470000021,0.7180611,0.7181102,0.7090891,0.4993707,-0.79107213,6.4669466,0.0,4.8988705,4.77232,0.12160579
246002481000621,0.7091694,0.7100875,0.7090891,0.58665645,-0.45654413,10.203658,0.113924004,4.5132656,4.320742,0.17950492
270008889010565,0.73949003,0.7375914,0.7090891,359.903,-0.85666615,9.222758,4.0393543,3.351587,2.6097736,0.13574028
241008843034668,0.7232052,0.7189515,0.7090891,0.116676494,-0.76357794,5.7161207,1.3275597,4.173382,3.606282,0.101970196
240011847000021,0.71653074,0.7189876,0.7090891,359.1899,0.49830532,7.529047,0.0,4.582645,4.415865,0.12186087
243010928005138,0.70289296,0.7042397,0.7090891,0.35707387,0.77967536,9.027818,9.980077E-4,4.965132,4.865126,0.17490457
243010928005558,0.7028782,0.70439976,0.7090891,0.3561475,0.7896277,9.298412,1.1027626,4.0991535,3.4456358,0.1816407
270008889007183,0.7377042,0.73511255,0.7090891,359.79434,-0.9003344,8.815998,2.8716347,3.118015,2.5254726,0.114792965
242009409000021,0.69871944,0.70081705,0.7090891,0.46993792,0.03328386,5.946634,0.0,4.3660135,4.2356772,0.08540977
247000142017576,0.7185399,0.7166511,0.7090891,0.8559156,-0.0994823,11.637252,0.079862535,3.5042226,3.2933002,0.20836617
241008843008184,0.7233437,0.7234641,0.7090891,0.10705652,-0.76529175,9.409403,0.058738276,4.8366117,4.6895494,0.20043507
242000077000917,0.701994,0.70316887,0.7090891,0.33769822,-0.0034195401,5.5845213,0.5414565,4.216308,3.7529833,0.093672484
242009377012757,0.69529414,0.6939059,0.7090891,0.37295902,-0.48177928,8.310341,0.34019864,3.038372,2.501621,0.17942785
240011829003951,0.70928264,0.7106639,0.7090891,359.79056,0.85259616,6.4740896,0.13142063,3.9489346,3.587014,0.12590453
204031421000021,0.6747352,0.67448145,0.7090891,359.85712,0.93892646,5.5356455,1.024897,4.0643883,3.7261806,0.07578247
241008848006442,0.7149606,0.71204704,0.7090891,0.18976508,-0.48777634,5.1046085,0.21205756,4.244579,3.958172,0.09415729
243010940000021,0.70812964,0.7056681,0.7090891,0.50085217,0.8375975,21.907663,9.109468,3.7509754,3.199419,0.4930767
243010965000021,0.68597686,0.6870918,0.7090891,0.76950693,0.49005198,5.397548,0.04965793,3.7996411,3.403787,0.07576229
245000193000504,0.70741075,0.70997334,0.7090891,0.75307757,-0.17957719,6.3087554,4.4896164,3.7233982,2.8930986,0.09319801
243010928026383,0.70293754,0.7093022,0.7090891,0.34938988,0.778535,7.0607524,0.004519149,4.760406,4.653595,0.11079256
241008874001185,0.71375644,0.71679646,0.7090891,0.20625956,-0.9121455,5.8589387,0.0,4.8335094,4.649769,0.091988675
242009395000021,0.6939603,0.695109,0.7090891,0.71769375,-0.35955244,7.644048,0.0,4.507123,4.398349,0.11266401
241008843051227,0.71977115,0.7212336,0.7090891,0.27924505,-0.74873555,6.717648,1.1629171,3.9231484,3.379532,0.09770765
241008845001582,0.70419294,0.7080835,0.7090891,0.2837197,-0.42946512,7.206063,0.0,4.7038713,4.6365566,0.111116886
241008893000021,0.7189334,0.71842146,0.7090891,0.06655186,-0.53757095,9.819826,1.6433539,3.8155458,3.0472295,0.17937453
242009395000872,0.6939949,0.6938552,0.7090891,0.7220667,-0.38849482,5.7116113,3.7487552,3.5560718,2.6521862,0.07752964
265000000000021,0.73919386,0.73850447,0.7090891,0.54936236,-0.57427293,5.670353,0.10451766,3.9917078,3.6300416,0.09037841
241008849001455,0.7243792,0.7260463,0.7090891,359.97302,-0.30239075,8.483051,4.079925,3.3518753,2.8892863,0.1490823
240011810014718,0.71762705,0.7173882,0.7090891,359.50726,0.72964376,5.0917063,1.425045E-4,4.7373905,4.6112857,0.07597224
240011825000021,0.709706,0.71010965,0.7090891,359.80008,0.66031414,7.690819,0.0,4.1209917,3.8684769,0.11635262
247000142000021,0.7185785,0.71911985,0.7090891,0.9237179,-0.073200256,23.154495,0.0,5.6092954,5.6472774,0.6944185
243010929003280,0.7026584,0.70383877,0.7090891,0.3041468,0.14246763,6.5711417,0.028960794,4.078385,3.7101889,0.09802527
247000142003532,0.7186489,0.7162121,0.7090891,0.92602813,-0.08131879,16.678663,6.842124,3.2569118,2.4408636,0.35944584
247000181000021,0.7199833,0.71898246,0.7090891,0.64075947,0.035855167,5.0549865,1.6292573,3.736979,2.974903,0.07494038
247000196000021,0.7317865,0.72982055,0.7090891,0.8303883,-0.0024176282,6.2604055,0.14250103,4.2634754,4.0395412,0.09081453
241000061002179,0.7272104,0.7268631,0.7090891,0.14118734,-0.41313353,6.2611084,1.6650494,3.3473294,2.7133274,0.09315204
241000079000021,0.719522,0.72067434,0.7090891,359.18506,-0.3812881,7.838968,0.11680845,4.490037,4.2746873,0.12687218
241008843048322,0.72182196,0.72201604,0.7090891,0.20824948,-0.9364831,9.45295,9.051593,3.3738286,2.5460875,0.15110044
243010982000021,0.68962896,0.69086665,0.7090891,359.82834,0.6245748,5.40974,3.913981,3.4981444,2.7314174,0.07474198
271000179000021,0.7426213,0.74193853,0.7090891,359.40576,-0.45814455,5.503324,0.0,3.9139662,3.6923614,0.07366905
241008849000021,0.72456515,0.72427946,0.7090891,359.9734,-0.30771342,12.094487,1.6558269,5.372335,5.047187,0.26731944
240000037000021,0.7171006,0.71648407,0.7090891,359.80954,0.91569275,10.080458,0.0,4.5885887,4.522444,0.22510268
246002553000021,0.7347419,0.7339187,0.7090891,0.095684655,-0.66240066,5.9680476,0.06450934,4.6248455,4.507777,0.09581912
240011807000021,0.71432877,0.71484244,0.7090891,359.80087,0.754475,17.072866,1.0853832E-4,4.6741867,4.694926,0.41615015
246002466000884,0.7147035,0.7151376,0.7090891,0.46074888,-0.363085,5.3091917,1.1366327,4.186637,3.5525928,0.09048942
246002491000479,0.72996134,0.72995335,0.7090891,0.16393632,-0.45752126,6.126135,0.7335831,4.171533,3.7443528,0.09869195
243010928000021,0.7028946,0.7027667,0.7090891,0.35762122,0.79553914,39.720802,16.770721,5.3535433,5.103772,1.053715
243000172000021,0.67950207,0.6794999,0.7090891,359.1573,0.5179803,5.5451756,0.0,4.2931194,4.0956225,0.07758507
241008843027926,0.72436297,0.7222184,0.7090891,359.9737,-0.69930774,8.447116,0.00950996,3.965055,3.722342,0.1297866
242009377027584,0.6931904,0.6940797,0.7090891,0.49361214,-0.4581624,6.6947594,3.8420755E-4,4.6054783,4.3978286,0.11101082
240011813004561,0.72808576,0.7272379,0.7090891,0.20662059,-0.2519084,7.9641123,1.5547569,3.5912857,3.2757406,0.12435405
243010987000021,0.70439976,0.7042654,0.7090891,359.7459,0.9464205,7.4144616,1.8644397,3.417189,2.6902783,0.109308876
242009395000737,0.69390166,0.6948277,0.7090891,0.72447985,-0.35140428,5.569978,0.8324703,3.7299104,3.2475348,0.107824326
242009396000021,0.68528134,0.6864782,0.7090891,0.6379411,-0.6431157,7.9959373,0.0,4.806049,4.6828504,0.14869069
270008889000021,0.7370283,0.73711807,0.7090891,359.8343,-0.8724405,14.2780285,4.377969,4.1326795,3.8319032,0.29652286
241008846002521,0.71141684,0.71631,0.7090891,359.97116,-0.40201816,5.5451164,0.2639733,4.3297305,4.157142,0.08249591
246002489000581,0.73239005,0.7322374,0.7090891,0.19783628,-0.5630753,6.1275167,0.06104302,4.3223543,4.2774076,0.089534685
246002495002258,0.70920545,0.70972174,0.7090891,0.65464664,-0.29226112,6.5356903,4.6441536,2.7275982,2.214999,0.08880748
241008845018089,0.7077676,0.70751107,0.7090891,0.3959966,-0.5209483,5.1144266,4.5889864,3.4565842,2.6200907,0.07570496
270008889001999,0.7361403,0.7364969,0.7090891,359.8655,-0.809166,11.02767,0.9147755,4.5049486,4.250694,0.25503466
243010928026228,0.703091,0.70362854,0.7090891,0.3593678,0.8059503,6.1390457,0.0069724424,4.8028336,4.7033377,0.10008526
241008846011028,0.7120324,0.71338695,0.7090891,0.048208367,-0.28985432,6.2441325,0.2404049,4.418386,4.163341,0.10110261
243010934000021,0.7018267,0.70479155,0.7090891,359.7206,0.6470401,7.1275043,0.09835191,4.690686,4.5060983,0.09143126
242009410000586,0.68268245,0.6834087,0.7090891,359.82944,-0.36818698,6.2419434,1.3106309,3.735125,2.973793,0.10621432
240011814004801,0.72695994,0.72807723,0.7090891,359.0302,0.030469771,5.7597394,3.2261806,3.5037293,2.7204556,0.123130545
240011829000021,0.710805,0.7111355,0.7090891,359.79578,0.8312996,8.45021,0.0,5.1492195,4.867492,0.16840047
242009380000021,0.68314767,0.6842127,0.7090891,0.40216377,-0.44515154,7.316482,5.454334E-5,4.984761,4.903506,0.12510253
265009535000021,0.73856074,0.73892057,0.7090891,0.119101256,-0.97921526,7.3176513,0.0,3.9983995,3.6860614,0.110934585
242009389000021,0.6920093,0.6936472,0.7090891,0.3327917,-0.5284788,6.0482774,0.1274211,4.993306,4.7664137,0.09440671
241008845017350,0.7072432,0.70834154,0.7090891,0.3253924,-0.5259622,5.157522,0.11513582,4.435893,4.2242017,0.070478976
241008843006061,0.72335637,0.7233822,0.7090891,0.107788555,-0.7657719,18.32828,0.30234277,5.2210164,5.2075415,0.43516177
240011807011357,0.7131461,0.7146509,0.7090891,359.80228,0.8031815,5.377506,0.9557401,3.7733681,3.235245,0.07610049
245000195000845,0.6958476,0.6941802,0.7090891,0.82590777,-0.56270903,5.0858736,0.60413295,3.7862926,3.3689492,0.06468352
243000138001694,0.6794485,0.6806333,0.7090891,359.7564,0.7823108,6.6453805,0.31884784,4.2086644,3.9801106,0.106061056
271000140000021,0.7457204,0.7457812,0.7090891,359.28882,-0.13799146,6.693038,1.5790527,2.962997,2.498094,0.10300191
242009379001157,0.6756797,0.6734595,0.7090891,359.63727,-0.8363295,16.603128,0.19918036,3.501209,3.079872,0.3243795
242009408000734,0.679591,0.6807988,0.7090891,359.97464,-0.7698907,5.108467,0.5273053,3.878659,3.3974457,0.06465663
242009392000266,0.6799441,0.68033504,0.7090891,0.8627768,0.27439752,5.119318,2.2315457,3.6012352,3.1005392,0.06711288
243010929000021,0.70444196,0.7041421,0.7090891,0.23750825,0.19317067,14.696116,0.0,5.3216043,5.354538,0.39660725
243010942000021,0.70514,0.70553225,0.7090891,359.7283,0.8255174,9.542173,1.1477807,4.907822,4.6868625,0.18846132
246002472007239,0.73654664,0.73449236,0.7090891,0.34959778,-0.4925539,5.9311967,0.0,4.900342,4.8071327,0.0910597
242000078000021,0.68848723,0.690229,0.7090891,0.02989341,-0.36193892,7.278655,0.0,4.883717,4.664992,0.1299334
242009513000021,0.6855415,0.68602914,0.7090891,0.15211251,-0.8965875,6.309452,0.0,4.1583285,3.9076853,0.10298399
243000138001092,0.67969155,0.6799356,0.7090891,359.7627,0.7661853,6.052878,4.67767,2.8680031,2.2843158,0.08722176
243010940001326,0.7075316,0.7072693,0.7090891,0.48627403,0.82675606,9.93524,5.220969,3.2588623,2.6784358,0.15509164
204031423000021,0.67795795,0.67849565,0.7090891,359.5678,0.88645685,12.596293,0.07807535,4.054528,3.820061,0.2405845
242009378006991,0.68009895,0.6812732,0.7090891,359.70508,-0.659299,7.8001285,0.37095815,4.3066816,4.125232,0.1375875
240011828000021,0.71267503,0.71438986,0.7090891,359.6252,0.36211678,9.595578,0.0,5.0960574,4.9816766,0.15143766
242009377027241,0.6931853,0.69543344,0.7090891,0.49406636,-0.4589239,6.412365,0.20754328,3.8782182,3.6964617,0.10482377
247000137001023,0.72753745,0.727473,0.7090891,0.5341018,-0.3696204,6.41293,6.791044E-4,4.7256517,4.742283,0.111496314
242009383000761,0.67985094,0.6804711,0.7090891,0.050137475,-0.52487576,13.5470085,1.9430339,4.137816,3.655788,0.274811
240011817000021,0.7180693,0.72022367,0.7090891,359.30328,0.18130735,20.072235,1.4217335,3.810902,3.4630666,0.42234015
240011837000021,0.72453123,0.72311556,0.7090891,359.47736,0.07044105,8.46935,1.2880996,2.8828094,2.2889323,0.15189813
270008889011781,0.7379773,0.73800415,0.7090891,359.89832,-0.9502935,6.494807,0.69430286,4.0872917,3.7386882,0.1142143
242009434000445,0.69722825,0.69962996,0.7090891,0.4082102,-0.11293182,5.3313975,0.55781776,3.68618,3.0533233,0.074690275
242009459000021,0.68896604,0.69110435,0.7090891,0.31172216,-0.34317324,5.8546696,0.0,4.030813,3.6553931,0.08695401
243010997000021,0.70394653,0.70694184,0.7090891,359.67816,-0.0012292261,7.6622167,0.0,4.17228,4.013853,0.11809382
246002491000021,0.729962,0.7287382,0.7090891,0.16394585,-0.45749304,7.018258,0.17173076,3.8164232,3.4231853,0.118854456
247000142030657,0.7178633,0.7190206,0.7090891,0.78228545,-0.13241869,7.250726,0.0,4.163159,4.2099395,0.11785706
241008843043247,0.7207167,0.72130084,0.7090891,0.23103498,-0.74531657,48.36219,9.557429,3.4645736,3.0113063,1.3534231
241008886000021,0.7159311,0.7185618,0.7090891,359.34082,-0.47471663,5.201249,0.43449095,2.9870803,2.4643397,0.071310736
271000167000021,0.7414737,0.74107826,0.7090891,359.6838,-0.18642674,5.3043504,0.36302206,3.3864257,3.0261002,0.070240155
243000124000021,0.70346546,0.7065587,0.7090891,359.55798,-0.025839185,5.090426,0.18628018,2.993551,2.6070929,0.0686025
243010984000510,0.7042981,0.7042416,0.7090891,0.24102372,0.4168834,6.075606,0.25474024,3.1386812,2.6916032,0.10238671
270008917000021,0.74417704,0.7421197,0.7090891,359.78064,-0.7918502,6.0564423,1.3771977,3.998368,3.3853116,0.092712596
243010928010261,0.7028612,0.70113534,0.7090891,0.35799754,0.7947768,6.998807,2.1384738E-5,5.4169326,5.642959,0.15618208
243010929012386,0.7044033,0.706929,0.7090891,0.1484163,0.22532481,5.270564,1.3106296E-4,4.369861,4.061165,0.07050241
240011852000021,0.7143018,0.71319,0.7090891,0.20526756,0.5816423,6.676649,3.4810271,3.4557524,2.7353625,0.098479435
243010944000021,0.69979596,0.70230615,0.7090891,0.05087598,0.12615931,11.845076,0.400901,3.0047338,2.759592,0.22160676
246002472000021,0.7346681,0.73380935,0.7090891,0.35482034,-0.52597576,45.798485,11.192181,3.3690672,2.9868398,1.0809324
246002489000021,0.73312134,0.7315324,0.7090891,0.20911774,-0.57708985,7.7405653,0.0,4.2065983,3.9313664,0.11904044
240000037004590,0.71651965,0.71560353,0.7090891,359.78333,0.85805994,6.198201,4.3519726,3.3591156,2.5113726,0.081769936
240011851000021,0.72577375,0.7251404,0.7090891,359.14426,-0.01857689,11.88166,3.4949536,4.37038,3.775174,0.21012935
247000172000021,0.7157081,0.71663576,0.7090891,0.8897803,0.27534544,7.541373,0.27823648,4.604137,4.478591,0.12688625
242009378025318,0.67741543,0.67828274,0.7090891,359.70737,-0.7093936,7.4931498,0.0,5.109953,5.0547295,0.13575669
246002470001184,0.7181222,0.7184406,0.7090891,0.48919857,-0.7907021,7.4732924,0.0,4.537471,4.272448,0.10963973
242009378036633,0.67934364,0.68154484,0.7090891,359.9374,-0.5342143,9.092474,5.835164,3.6723971,2.9238913,0.14613602
242009394000021,0.6803354,0.68171525,0.7090891,0.32591832,-0.4669494,8.486199,0.6856125,4.5170183,4.234186,0.14446005
243010928060432,0.70258313,0.69940645,0.7090891,0.36867598,0.83248764,7.9387345,0.0017181892,4.3714013,4.467052,0.14646782
243010929007850,0.70440197,0.69889134,0.7090891,0.25260645,0.18952492,5.1213446,0.31177306,4.305954,3.9472537,0.0728307
240011808011664,0.7198406,0.72003865,0.7090891,359.50754,-0.23964213,6.8070297,6.734542,3.6514366,2.6197817,0.113269
240011810000021,0.71748066,0.7183093,0.7090891,359.48907,0.712767,15.191413,2.037281,4.7097683,4.348889,0.32997417
240011826000021,0.7177553,0.7179992,0.7090891,359.48938,0.105113536,10.318384,0.7192164,3.7338362,3.469469,0.20310442
243010953001847,0.70577115,0.7045357,0.7090891,359.959,0.8263132,5.67503,4.413943,3.7063718,2.789807,0.0819429
